datetime_local,weekday,hour_local,consumption_hourly,date_local,segment,season,is_weekend,is_holiday,month_num,EE_avg_temp_C,bias_key,bias_factor,yhat_base,yhat_consumption
2025-09-20 00:00:00+03:00,Saturday,0,677.5384476094622,2025-09-20,offday,sügis,True,False,9,15.17,offday:sügis,1.020297,17370.73,17723.32
2025-09-20 01:00:00+03:00,Saturday,1,644.7015240897159,2025-09-20,offday,sügis,True,False,9,15.17,offday:sügis,1.020297,17370.73,17723.32
2025-09-20 02:00:00+03:00,Saturday,2,624.0201164202656,2025-09-20,offday,sügis,True,False,9,15.17,offday:sügis,1.020297,17370.73,17723.32
2025-09-20 03:00:00+03:00,Saturday,3,611.0461494790037,2025-09-20,offday,sügis,True,False,9,15.17,offday:sügis,1.020297,17370.73,17723.32
2025-09-20 04:00:00+03:00,Saturday,4,608.6927242215169,2025-09-20,offday,sügis,True,False,9,15.17,offday:sügis,1.020297,17370.73,17723.32
2025-09-20 05:00:00+03:00,Saturday,5,614.248621481103,2025-09-20,offday,sügis,True,False,9,15.17,offday:sügis,1.020297,17370.73,17723.32
2025-09-20 06:00:00+03:00,Saturday,6,638.1596710824099,2025-09-20,offday,sügis,True,False,9,15.17,offday:sügis,1.020297,17370.73,17723.32
2025-09-20 07:00:00+03:00,Saturday,7,698.9926128287747,2025-09-20,offday,sügis,True,False,9,15.17,offday:sügis,1.020297,17370.73,17723.32
2025-09-20 08:00:00+03:00,Saturday,8,745.2228402036283,2025-09-20,offday,sügis,True,False,9,15.17,offday:sügis,1.020297,17370.73,17723.32
2025-09-20 09:00:00+03:00,Saturday,9,793.3753616511112,2025-09-20,offday,sügis,True,False,9,15.17,offday:sügis,1.020297,17370.73,17723.32
2025-09-20 10:00:00+03:00,Saturday,10,805.6165430750382,2025-09-20,offday,sügis,True,False,9,15.17,offday:sügis,1.020297,17370.73,17723.32
2025-09-20 11:00:00+03:00,Saturday,11,832.3039506195416,2025-09-20,offday,sügis,True,False,9,15.17,offday:sügis,1.020297,17370.73,17723.32
2025-09-20 12:00:00+03:00,Saturday,12,858.3704477619846,2025-09-20,offday,sügis,True,False,9,15.17,offday:sügis,1.020297,17370.73,17723.32
2025-09-20 13:00:00+03:00,Saturday,13,862.5795357169558,2025-09-20,offday,sügis,True,False,9,15.17,offday:sügis,1.020297,17370.73,17723.32
2025-09-20 14:00:00+03:00,Saturday,14,849.136658295856,2025-09-20,offday,sügis,True,False,9,15.17,offday:sügis,1.020297,17370.73,17723.32
2025-09-20 15:00:00+03:00,Saturday,15,808.2920254997521,2025-09-20,offday,sügis,True,False,9,15.17,offday:sügis,1.020297,17370.73,17723.32
2025-09-20 16:00:00+03:00,Saturday,16,781.5165232283671,2025-09-20,offday,sügis,True,False,9,15.17,offday:sügis,1.020297,17370.73,17723.32
2025-09-20 17:00:00+03:00,Saturday,17,774.3284701353846,2025-09-20,offday,sügis,True,False,9,15.17,offday:sügis,1.020297,17370.73,17723.32
