datetime_local,weekday,hour_local,consumption_hourly,date_local,segment,season,is_weekend,is_holiday,month_num,EE_avg_temp_C,bias_key,bias_factor,yhat_base,yhat_consumption
2025-09-27 00:00:00+03:00,Saturday,0,656.2760302577292,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 01:00:00+03:00,Saturday,1,633.7524684287847,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 02:00:00+03:00,Saturday,2,612.6222033237431,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 03:00:00+03:00,Saturday,3,600.0855943260923,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 04:00:00+03:00,Saturday,4,598.8102017362788,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 05:00:00+03:00,Saturday,5,605.7154785147944,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 06:00:00+03:00,Saturday,6,625.7148648691967,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 07:00:00+03:00,Saturday,7,672.1493377717901,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 08:00:00+03:00,Saturday,8,726.0770466724912,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 09:00:00+03:00,Saturday,9,789.305782166355,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 10:00:00+03:00,Saturday,10,815.4014083792882,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 11:00:00+03:00,Saturday,11,843.2702254598995,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 12:00:00+03:00,Saturday,12,873.4412044991896,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 13:00:00+03:00,Saturday,13,862.4480510745758,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 14:00:00+03:00,Saturday,14,825.4202808586526,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 15:00:00+03:00,Saturday,15,813.8220550794452,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 16:00:00+03:00,Saturday,16,780.187123252286,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 17:00:00+03:00,Saturday,17,763.91185613712,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 18:00:00+03:00,Saturday,18,759.4889399306843,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 19:00:00+03:00,Saturday,19,771.5243200406034,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 20:00:00+03:00,Saturday,20,767.143792269562,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 21:00:00+03:00,Saturday,21,755.0294337598299,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 22:00:00+03:00,Saturday,22,716.9203878510158,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-27 23:00:00+03:00,Saturday,23,673.1519133405899,2025-09-27,offday,autumn,True,False,9,11.74,offday:autumn,0.937493,18711.25,17541.67
2025-09-28 00:00:00+03:00,Sunday,0,697.5091684401648,2025-09-28,offday,autumn,True,False,9,9.79,offday:autumn,0.937493,19457.93,18241.68
2025-09-28 01:00:00+03:00,Sunday,1,661.9482337342603,2025-09-28,offday,autumn,True,False,9,9.79,offday:autumn,0.937493,19457.93,18241.68
2025-09-28 02:00:00+03:00,Sunday,2,641.8574454332376,2025-09-28,offday,autumn,True,False,9,9.79,offday:autumn,0.937493,19457.93,18241.68
2025-09-28 03:00:00+03:00,Sunday,3,632.1594732196348,2025-09-28,offday,autumn,True,False,9,9.79,offday:autumn,0.937493,19457.93,18241.68
2025-09-28 04:00:00+03:00,Sunday,4,631.7918218432105,2025-09-28,offday,autumn,True,False,9,9.79,offday:autumn,0.937493,19457.93,18241.68
2025-09-28 05:00:00+03:00,Sunday,5,634.2712753195502,2025-09-28,offday,autumn,True,False,9,9.79,offday:autumn,0.937493,19457.93,18241.68
2025-09-28 06:00:00+03:00,Sunday,6,655.0975413143116,2025-09-28,offday,autumn,True,False,9,9.79,offday:autumn,0.937493,19457.93,18241.68
2025-09-28 07:00:00+03:00,Sunday,7,712.8248426110756,2025-09-28,offday,autumn,True,False,9,9.79,offday:autumn,0.937493,19457.93,18241.68
2025-09-28 08:00:00+03:00,Sunday,8,773.5348150608592,2025-09-28,offday,autumn,True,False,9,9.79,offday:autumn,0.937493,19457.93,18241.68
2025-09-28 09:00:00+03:00,Sunday,9,825.6816302777673,2025-09-28,offday,autumn,True,False,9,9.79,offday:autumn,0.937493,19457.93,18241.68
2025-09-28 10:00:00+03:00,Sunday,10,870.4641002892173,2025-09-28,offday,autumn,True,False,9,9.79,offday:autumn,0.937493,19457.93,18241.68
2025-09-28 11:00:00+03:00,Sunday,11,832.9576714144846,2025-09-28,offday,autumn,True,False,9,9.79,offday:autumn,0.937493,19457.93,18241.68
2025-09-28 12:00:00+03:00,Sunday,12,805.0269246546318,2025-09-28,offday,autumn,True,False,9,9.79,offday:autumn,0.937493,19457.93,18241.68
