Aeg, Temperatuur
2025-09-07 02:20:00, 18.7940468227
2025-09-07 02:25:00, 18.7184385382
2025-09-07 02:30:00, 18.6858666667
2025-09-07 02:35:00, 18.6815436242
2025-09-07 02:40:00, 18.6820198675
2025-09-07 02:45:00, 18.6669127517
2025-09-07 02:50:00, 18.6390728477
2025-09-07 02:55:00, 18.6031578947
2025-09-07 03:00:00, 18.644295082
2025-09-07 03:05:00, 18.5907
2025-09-07 03:10:00, 18.5333887043
2025-09-07 03:15:00, 18.4778145695
2025-09-07 03:20:00, 18.4386423841
2025-09-07 03:25:00, 18.4100333333
2025-09-07 03:30:00, 18.3753846154
2025-09-07 03:35:00, 18.3431
2025-09-07 03:40:00, 18.3252491694
2025-09-07 03:45:00, 18.2873089701
2025-09-07 03:50:00, 18.2613666667
2025-09-07 03:55:00, 18.2534563758
2025-09-07 04:00:00, 18.2492333333
2025-09-07 04:05:00, 18.2277516779
2025-09-07 04:10:00, 18.1520666667
2025-09-07 04:15:00, 18.1056333333
2025-09-07 04:20:00, 18.0563545151
2025-09-07 04:25:00, 17.9848184818
2025-09-07 04:30:00, 17.9404697987
2025-09-07 04:35:00, 17.9068120805
2025-09-07 04:40:00, 17.8385185185
2025-09-07 04:45:00, 17.7798993289
2025-09-07 04:50:00, 17.746589404
2025-09-07 04:55:00, 17.7205685619
2025-09-07 05:00:00, 17.7001016949
2025-09-07 05:05:00, 17.6878187919
2025-09-07 05:10:00, 17.6640268456
2025-09-07 05:15:00, 17.6730666667
2025-09-07 05:20:00, 17.6745666667
2025-09-07 05:25:00, 17.6389735099
2025-09-07 05:30:00, 17.6112416107
2025-09-07 05:35:00, 17.6288175676
2025-09-07 05:40:00, 17.6242320819
2025-09-07 05:45:00, 17.6223549488
2025-09-07 05:50:00, 17.6080272109
2025-09-07 05:55:00, 17.5906397306
2025-09-07 06:00:00, 17.5622635135
2025-09-07 06:05:00, 17.5815100671
2025-09-07 06:10:00, 17.568013468
2025-09-07 06:15:00, 17.5523469388
2025-09-07 06:20:00, 17.5752027027
2025-09-07 06:25:00, 17.570472973
2025-09-07 06:30:00, 17.5591891892
2025-09-07 06:35:00, 17.5211904762
2025-09-07 06:40:00, 17.5123129252
2025-09-07 06:45:00, 17.5001365188
2025-09-07 06:50:00, 17.4849830508
2025-09-07 06:55:00, 17.4740338983
2025-09-07 07:00:00, 17.4474832215
2025-09-07 07:05:00, 17.452962963
2025-09-07 07:10:00, 17.4610238908
2025-09-07 07:15:00, 17.4496621622
2025-09-07 07:20:00, 17.4488175676
2025-09-07 07:25:00, 17.4186486486
2025-09-07 07:30:00, 17.4373898305
2025-09-07 07:35:00, 17.4368707483
2025-09-07 07:40:00, 17.4464864865
2025-09-07 07:45:00, 17.5202380952
2025-09-07 07:50:00, 17.5637966102
2025-09-07 07:55:00, 17.6603767123
2025-09-07 08:00:00, 17.7649152542
2025-09-07 08:05:00, 17.8942320819
2025-09-07 08:10:00, 17.9404054054
2025-09-07 08:15:00, 17.9594915254
2025-09-07 08:20:00, 18.0451877133
2025-09-07 08:25:00, 18.0145392491
2025-09-07 08:30:00, 18.0516949153
2025-09-07 08:35:00, 18.0663605442
2025-09-07 08:40:00, 18.1329251701
2025-09-07 08:45:00, 18.1743298969
2025-09-07 08:50:00, 18.256552901
2025-09-07 08:55:00, 18.6688395904
2025-09-07 09:00:00, 19.0976190476
2025-09-07 09:05:00, 19.5055136986
2025-09-07 09:10:00, 19.8410847458
2025-09-07 09:15:00, 19.8114238411
2025-09-07 09:20:00, 19.7992281879
2025-09-07 09:25:00, 19.8776430976
2025-09-07 09:30:00, 20.2955149502
2025-09-07 09:35:00, 20.4429934211
2025-09-07 09:40:00, 20.7192739274
2025-09-07 09:45:00, 20.9633993399
2025-09-07 09:50:00, 21.2974750831
2025-09-07 09:55:00, 21.5803654485
2025-09-07 10:00:00, 21.4427213115
2025-09-07 10:05:00, 21.7960333333
2025-09-07 10:10:00, 21.7330794702
2025-09-07 10:15:00, 21.7099666667
2025-09-07 10:20:00, 21.7844262295
2025-09-07 10:25:00, 21.6497342193
2025-09-07 10:30:00, 21.543630363
2025-09-07 10:35:00, 21.7726086957
2025-09-07 10:40:00, 21.7195439739
2025-09-07 10:45:00, 21.5433114754
2025-09-07 10:50:00, 22.0912211221
2025-09-07 10:55:00, 22.5422
2025-09-07 11:00:00, 22.797704918
2025-09-07 11:05:00, 23.4230363036
2025-09-07 11:10:00, 23.0970394737
2025-09-07 11:15:00, 23.0319601329
2025-09-07 11:20:00, 23.2025901639
2025-09-07 11:25:00, 23.183960396
2025-09-07 11:30:00, 23.724852459
2025-09-07 11:35:00, 22.9823432343
2025-09-07 11:40:00, 23.1541254125
2025-09-07 11:45:00, 23.0567868852
2025-09-07 11:50:00, 23.1031893688
2025-09-07 11:55:00, 23.0223934426
2025-09-07 12:00:00, 23.2513071895
2025-09-07 12:05:00, 23.3423026316
2025-09-07 12:10:00, 23.8459803922
2025-09-07 12:15:00, 24.3713712375
2025-09-07 12:20:00, 24.2486513158
2025-09-07 12:25:00, 24.1897394137
2025-09-07 12:30:00, 24.2227631579
2025-09-07 12:35:00, 24.5614521452
2025-09-07 12:40:00, 24.8025657895
2025-09-07 12:45:00, 23.698496732
2025-09-07 12:50:00, 23.661704918
2025-09-07 12:55:00, 23.8597029703
2025-09-07 13:00:00, 24.4207565789
2025-09-07 13:05:00, 24.2024752475
2025-09-07 13:10:00, 23.8956666667
2025-09-07 13:15:00, 24.3633670034
2025-09-07 13:20:00, 24.4864026403
2025-09-07 13:25:00, 24.5475666667
2025-09-07 13:30:00, 24.7459866221
2025-09-07 13:35:00, 24.8287868852
2025-09-07 13:40:00, 25.0429194631
2025-09-07 13:45:00, 25.0325328947
2025-09-07 13:50:00, 24.9389403974
2025-09-07 13:55:00, 24.6579333333
2025-09-07 14:00:00, 24.6192715232
2025-09-07 14:05:00, 25.8111589404
2025-09-07 14:10:00, 25.3601967213
2025-09-07 14:15:00, 25.5602006689
2025-09-07 14:20:00, 24.9349342105
2025-09-07 14:25:00, 24.915
2025-09-07 14:30:00, 25.2464965986
2025-09-07 14:35:00, 25.1336789298
2025-09-07 14:40:00, 24.9730363036
2025-09-07 14:45:00, 24.9403020134
2025-09-07 14:50:00, 24.9814900662
2025-09-07 14:55:00, 24.9916887417
2025-09-07 15:00:00, 25.1852475248
2025-09-07 15:05:00, 25.1762416107
2025-09-07 15:10:00, 25.6633779264
2025-09-07 15:15:00, 25.5944
2025-09-07 15:20:00, 26.0047333333
2025-09-07 15:25:00, 25.8307666667
2025-09-07 15:30:00, 25.756986755
2025-09-07 15:35:00, 26.4166887417
2025-09-08 06:26:41, 14.4218686869
2025-09-08 06:30:00, 14.3778476821
2025-09-08 06:35:00, 14.3578618421
2025-09-08 06:40:00, 14.3765562914
2025-09-08 06:45:00, 14.3604966887
2025-09-08 06:50:00, 14.3348355263
2025-09-08 06:55:00, 14.3453594771
2025-09-08 07:00:00, 14.3857718121
2025-09-08 07:05:00, 14.3546511628
2025-09-08 07:10:00, 14.3468646865
2025-09-08 07:15:00, 14.348277027
2025-09-08 07:20:00, 14.3790066225
2025-09-08 07:25:00, 14.4484818482
2025-09-08 07:30:00, 14.5190397351
2025-09-08 07:35:00, 14.6094407895
2025-09-08 07:40:00, 14.6733442623
2025-09-08 07:45:00, 14.7309240924
2025-09-08 07:50:00, 14.854295082
2025-09-08 07:55:00, 14.9426072607
2025-09-08 08:00:00, 15.0956291391
2025-09-08 08:05:00, 15.256557377
2025-09-08 08:10:00, 15.4402980132
2025-09-08 08:15:00, 15.6259868421
2025-09-08 08:20:00, 15.7613087248
2025-09-08 08:25:00, 15.9947697368
2025-09-08 08:30:00, 16.0821052632
2025-09-08 08:35:00, 16.0372483221
2025-09-08 08:40:00, 16.1836241611
2025-09-08 08:45:00, 16.4841503268
2025-09-08 08:50:00, 16.6227631579
2025-09-08 08:55:00, 16.4744590164
2025-09-08 09:00:00, 16.830730897
2025-09-08 09:05:00, 17.1937987013
2025-09-08 09:10:00, 17.4495737705
2025-09-08 09:15:00, 17.2994480519
2025-09-08 09:20:00, 17.3535215947
2025-09-08 09:25:00, 17.7039542484
2025-09-08 09:30:00, 17.8336633663
2025-09-08 09:35:00, 18.2670860927
2025-09-08 09:40:00, 18.6852131148
2025-09-08 09:45:00, 18.1951162791
2025-09-08 09:50:00, 18.4433333333
2025-09-08 09:55:00, 18.3496688742
2025-09-08 10:00:00, 18.6568561873
2025-09-08 10:05:00, 19.0428762542
2025-09-08 10:10:00, 19.0082838284
2025-09-08 10:15:00, 19.0252960526
2025-09-08 10:20:00, 19.3138461538
2025-09-08 10:25:00, 19.8870529801
2025-09-08 10:30:00, 19.6559539474
2025-09-08 10:35:00, 20.4471380471
2025-09-08 10:40:00, 20.2184768212
2025-09-08 10:45:00, 20.2860855263
2025-09-08 10:50:00, 20.2674333333
2025-09-08 10:55:00, 20.6320333333
2025-09-08 11:00:00, 20.72
2025-09-08 11:05:00, 21.054551495
2025-09-08 11:10:00, 21.207826087
2025-09-08 11:15:00, 20.9587959866
2025-09-08 11:20:00, 21.03247557
2025-09-08 11:25:00, 20.9209150327
2025-09-08 11:30:00, 21.2382724252
2025-09-08 11:35:00, 20.9924333333
2025-09-08 11:40:00, 21.0676254181
2025-09-08 11:45:00, 21.1937248322
2025-09-08 11:50:00, 21.0664569536
2025-09-08 11:55:00, 21.4803344482
2025-09-08 12:00:00, 21.179602649
2025-09-08 12:05:00, 21.3920529801
2025-09-08 12:10:00, 22.0491503268
2025-09-08 12:15:00, 21.626039604
2025-09-08 12:20:00, 22.1432550336
2025-09-08 12:25:00, 22.2460596026
2025-09-08 12:30:00, 22.3125913621
2025-09-08 12:35:00, 21.9892105263
2025-09-08 12:40:00, 22.3352159468
2025-09-08 12:45:00, 21.8413666667
2025-09-08 12:50:00, 21.9254635762
2025-09-08 12:55:00, 22.7170957096
2025-09-08 13:00:00, 22.7019205298
2025-09-08 13:05:00, 22.6804276316
2025-09-08 13:10:00, 22.272192691
2025-09-08 13:15:00, 22.0737873754
2025-09-08 13:20:00, 22.3864646465
2025-09-08 13:25:00, 22.6031
2025-09-08 13:30:00, 23.0178
2025-09-08 13:35:00, 22.5087086093
2025-09-08 13:40:00, 22.3479
2025-09-08 13:45:00, 22.3344078947
2025-09-08 13:50:00, 22.8518481848
2025-09-08 13:55:00, 22.2690697674
2025-09-08 14:00:00, 22.4336092715
2025-09-08 14:05:00, 22.5122259136
2025-09-08 14:10:00, 23.4229801325
2025-09-08 14:15:00, 23.1967880795
2025-09-08 14:20:00, 22.8616447368
2025-09-08 14:25:00, 22.7686468647
2025-09-08 14:30:00, 22.7177850163
2025-09-08 14:35:00, 22.9103728814
2025-09-08 14:40:00, 22.703255814
2025-09-08 14:45:00, 22.8507284768
2025-09-08 14:50:00, 23.2130463576
2025-09-08 14:55:00, 22.7995681063
2025-09-08 15:00:00, 22.9414285714
2025-09-08 15:05:00, 23.0083278689
2025-09-08 15:10:00, 23.3029934211
2025-09-08 15:15:00, 23.9430639731
2025-09-08 15:20:00, 23.4831456954
2025-09-08 15:25:00, 22.8730163934
2025-09-08 15:30:00, 22.9950166113
2025-09-08 15:35:00, 23.2526910299
2025-09-08 15:40:00, 22.7544370861
2025-09-08 15:45:00, 22.9072757475
2025-09-08 15:50:00, 22.6367326733
2025-09-08 15:55:00, 22.6687542088
2025-09-08 16:00:00, 22.8302960526
2025-09-08 16:05:00, 22.8390163934
2025-09-08 16:10:00, 22.7125827815
2025-09-08 16:15:00, 22.7730363036
2025-09-08 16:20:00, 22.8410738255
2025-09-08 16:25:00, 22.8523255814
2025-09-08 16:30:00, 22.8790697674
2025-09-08 16:35:00, 22.9515511551
2025-09-08 16:40:00, 22.7964548495
2025-09-08 16:45:00, 23.088537415
2025-09-08 16:50:00, 22.8898032787
2025-09-08 16:55:00, 22.6950488599
2025-09-08 17:00:00, 22.5891749175
2025-09-08 17:05:00, 22.752970297
2025-09-08 17:10:00, 22.6856478405
2025-09-08 17:15:00, 22.8302325581
2025-09-08 17:20:00, 22.6721192053
2025-09-08 17:25:00, 22.6922666667
2025-09-08 17:30:00, 22.7319732441
2025-09-08 17:35:00, 22.4365771812
2025-09-08 17:40:00, 22.4397359736
2025-09-08 17:45:00, 22.5220132013
2025-09-08 17:50:00, 22.4455149502
2025-09-08 17:55:00, 22.3361764706
2025-09-08 18:00:00, 22.3227333333
2025-09-08 18:05:00, 22.3589700997
2025-09-08 18:10:00, 22.2747854785
2025-09-08 18:15:00, 22.3414
2025-09-08 18:20:00, 22.2625328947
2025-09-08 18:25:00, 22.2055409836
2025-09-08 18:30:00, 22.1892026578
2025-09-08 18:35:00, 22.1238360656
2025-09-08 18:40:00, 22.1149668874
2025-09-08 18:45:00, 21.9942574257
2025-09-08 18:50:00, 21.9045544554
2025-09-08 18:55:00, 21.8341447368
2025-09-08 19:00:00, 21.8158688525
2025-09-08 19:05:00, 21.7100333333
2025-09-08 19:10:00, 21.6442192691
2025-09-08 19:15:00, 21.5789508197
2025-09-08 19:20:00, 21.4873026316
2025-09-08 19:25:00, 21.3988157895
2025-09-08 19:30:00, 21.3204934211
2025-09-08 19:35:00, 21.2088410596
2025-09-08 19:40:00, 21.0822697368
2025-09-08 19:45:00, 20.9748039216
2025-09-08 19:50:00, 20.8604220779
2025-09-08 19:55:00, 20.8118954248
2025-09-08 20:00:00, 20.7039473684
2025-09-08 20:05:00, 20.655
2025-09-08 20:10:00, 20.5647868852
2025-09-08 20:15:00, 20.4228807947
2025-09-08 20:20:00, 20.3188235294
2025-09-08 20:25:00, 20.2547194719
2025-09-08 20:30:00, 20.1042810458
2025-09-08 20:35:00, 19.9935215947
2025-09-08 20:40:00, 19.9010423453
2025-09-08 20:45:00, 19.7313114754
2025-09-08 20:50:00, 19.6805882353
2025-09-08 20:55:00, 19.5735313531
2025-09-08 21:00:00, 19.4675409836
2025-09-08 21:05:00, 19.4306953642
2025-09-08 21:10:00, 19.3491205212
2025-09-08 21:15:00, 19.1741447368
2025-09-08 21:20:00, 19.0496381579
2025-09-08 21:25:00, 18.9846381579
2025-09-08 21:30:00, 18.6917857143
2025-09-08 21:35:00, 18.489248366
2025-09-08 21:40:00, 18.4151986755
2025-09-08 21:45:00, 18.3528852459
2025-09-08 21:50:00, 18.2950498339
2025-09-08 21:55:00, 18.1139016393
2025-09-08 22:00:00, 17.9611842105
2025-09-08 22:05:00, 17.8895751634
2025-09-08 22:10:00, 17.7200660066
2025-09-08 22:15:00, 17.6932894737
2025-09-08 22:20:00, 17.6505980066
2025-09-08 22:25:00, 17.593820598
2025-09-08 22:30:00, 17.5382236842
2025-09-08 22:35:00, 17.4170723684
2025-09-08 22:40:00, 17.2975409836
2025-09-08 22:45:00, 17.1495681063
2025-09-08 22:50:00, 17.0320333333
2025-09-08 22:55:00, 16.9334113712
2025-09-08 23:00:00, 16.854290429
2025-09-08 23:05:00, 16.7740983607
2025-09-08 23:10:00, 16.8086601307
2025-09-08 23:15:00, 16.9455629139
2025-09-08 23:20:00, 16.8633222591
