datetime_hour;Tarbimine;elering_forecast;consumption_hourly;viga;viga_protsent;viga_vs_elering_forecast;viga_vs_elering_forecast_protsent;viga_actual_vs_elering_forecast;viga_actual_vs_elering_forecast_protsent;Ajatempel (UTC)
2025-09-20 12:00:00;937.2;908.75;808.2920254997521;-128.90797450024797;-13.754585414025605;-100.45797450024793;-11.054522641017654;28.450000000000045;3.1306740027510367;1758369600
2025-09-20 13:00:00;899.0;877.15;781.5165232283671;-117.48347677163292;-13.068239907856832;-95.6334767716329;-10.902750586744903;21.850000000000023;2.4910220600809465;1758373200
2025-09-20 14:00:00;881.3;841.675;774.3284701353846;-106.97152986461538;-12.137924641395141;-67.34652986461538;-8.00148868204656;39.625;4.70787417946357;1758376800
2025-09-20 15:00:00;869.9;848.4;766.5597930136721;-103.34020698632787;-11.87955017660971;-81.84020698632787;-9.646417608006585;21.5;2.5341819896275344;1758380400
2025-09-20 16:00:00;899.4;842.95;777.0856814267406;-122.31431857325936;-13.599546205610336;-65.86431857325942;-7.813549863367865;56.44999999999993;6.696719852897553;1758384000
2025-09-20 17:00:00;906.6;887.475;769.8193448296793;-136.78065517032076;-15.087211026949124;-117.65565517032076;-13.257348676900278;19.125;2.154990281416378;1758387600
2025-09-20 18:00:00;851.1;825.025;758.8395158103141;-92.26048418968594;-10.84014618607519;-66.1854841896859;-8.022239833906355;26.075000000000045;3.160510287567049;1758391200
2025-09-20 19:00:00;796.8;753.625;732.3196685897866;-64.48033141021335;-8.092411070558905;-21.305331410213398;-2.827046795185059;43.174999999999955;5.7289766130369815;1758394800
2025-09-20 20:00:00;748.3;717.5;690.5537729299352;-57.74622707006472;-7.716988783918846;-26.946227070064765;-3.7555717170821974;30.799999999999955;4.292682926829262;1758398400
2025-09-20 21:00:00;708.0;703.875;651.4789116056397;-56.52108839436028;-7.983204575474615;-52.39608839436028;-7.443947916087413;4.125;0.5860415556739478;1758402000
2025-09-20 22:00:00;681.6;653.1;617.3603881800967;-64.2396118199033;-9.424825677802714;-35.7396118199033;-5.472303141923641;28.5;4.3638033991731735;1758405600
2025-09-20 23:00:00;659.7;657.525;601.0498011197127;-58.65019888028735;-8.890434876502553;-56.47519888028728;-8.589057279995025;2.175000000000068;0.3307859016767527;1758409200
2025-09-21 00:00:00;645.9;653.9;590.9743272191813;-54.92567278081867;-8.503742495869124;-62.92567278081867;-9.623133931919051;-8.0;-1.2234286588163328;1758412800
2025-09-21 01:00:00;649.5;657.875;588.5788732150742;-60.92112678492583;-9.379696194753786;-69.29612678492583;-10.533327271126861;-8.375;-1.2730381911457345;1758416400
2025-09-21 02:00:00;653.1;662.4;591.3869409590352;-61.71305904096482;-9.449251116362703;-71.01305904096478;-10.720570507392026;-9.299999999999955;-1.40398550724637;1758420000
2025-09-21 03:00:00;679.2;681.45;612.1424853395722;-67.05751466042784;-9.87301452597583;-69.30751466042784;-10.170594271102479;-2.25;-0.3301782962799912;1758423600
2025-09-21 04:00:00;740.7;699.275;664.7691772936016;-75.93082270639843;-10.251224882732338;-34.50582270639836;-4.934513990404113;41.42500000000007;5.923992706731983;1758427200
2025-09-21 05:00:00;813.4;767.25;714.2102034425002;-99.18979655749979;-12.194467243361174;-53.03979655749981;-6.912974461713889;46.14999999999998;6.0149885956337545;1758430800
2025-09-21 06:00:00;882.8;820.4;759.7753797690094;-123.02462023099054;-13.935729523220497;-60.62462023099056;-7.3896416663811015;62.39999999999998;7.606045831301802;1758434400
2025-09-21 07:00:00;911.5;876.15;810.4720718642538;-101.02792813574615;-11.083700289165787;-65.67792813574613;-7.4961967854529625;35.35000000000002;4.0346972550362405;1758438000
2025-09-21 08:00:00;801.3;889.375;789.7665767102088;-11.53342328979113;-1.4393389853726608;-99.60842328979118;-11.199822717053118;-88.07500000000005;-9.903021784961354;1758441600
2025-09-21 09:00:00;746.6;889.55;752.8521122541576;6.252112254157623;0.8374112314703487;-136.6978877458423;-15.367083103349145;-142.94999999999993;-16.06992299477263;1758445200
2025-09-21 10:00:00;845.8;811.0;776.7673832211988;-69.03261677880118;-8.1618132866873;-34.23261677880123;-4.221037827225799;34.799999999999955;4.290998766954372;1758448800
2025-09-21 11:00:00;802.4;775.2;778.1999764511945;-24.20002354880546;-3.015955078365586;2.9999764511944704;0.3869938662531566;27.199999999999932;3.5087719298245523;1758452400
2025-09-21 12:00:00;740.5;788.425;751.6679466558827;11.167946655882702;1.5081629515034034;-36.75705334411725;-4.662086228127882;-47.924999999999955;-6.078574372958742;1758456000
2025-09-21 13:00:00;736.4;827.5;753.3967682003582;16.996768200358247;2.308089109228442;-74.10323179964178;-8.955073329261847;-91.10000000000002;-11.009063444108763;1758459600
2025-09-21 14:00:00;761.3;855.4;744.5689125465979;-16.731087453402097;-2.1976996523580845;-110.83108745340212;-12.956638701590148;-94.10000000000002;-11.000701426233343;1758463200
