day_local;N;avg_abs_err_MWh;max_abs_err_MWh;min_abs_err_MWh
2025-09-19;24;32.511756851230984;120.97004907146766;2.5164640262260036
2025-09-20;24;99.68029436531829;166.7834569249618;51.30738717122529
2025-09-21;24;64.5472355925332;149.81581720356735;6.252112254157623
2025-09-22;24;71.77786641468445;147.42441375787655;15.20086688165884
2025-09-23;24;53.99269673216452;188.87686498778044;0.08453044352881989
2025-09-24;24;159.88028975121406;398.3083354536882;30.13162506521212
2025-09-25;13;95.12719125003244;266.25803607484124;1.8804426658664397
2025-09-26;0;;;
